edge_id,source,source_name,source_region,source_tier,target,target_name,target_region,target_tier,relationship,use,cash_flow,amount,evidence,confidence,source_rank,target_rank
768,NVTS,Navitas Semiconductor,US,analog / power / RF,ALAB,Astera Labs,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,30,2
769,NVTS,Navitas Semiconductor,US,analog / power / RF,MRVL,Marvell Technology,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,30,7
770,NVTS,Navitas Semiconductor,US,analog / power / RF,AVGO,Broadcom,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,30,28
771,NVTS,Navitas Semiconductor,US,analog / power / RF,AMD,Advanced Micro Devices,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,30,36
772,NVTS,Navitas Semiconductor,US,analog / power / RF,NVDA,NVIDIA,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,30,38
773,NVTS,Navitas Semiconductor,US,analog / power / RF,042700.KQ,Hanmi Semiconductor,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",NVTS pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,30,3
774,NVTS,Navitas Semiconductor,US,analog / power / RF,BESI.AS,BE Semiconductor Industries,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",NVTS pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,30,6
775,NVTS,Navitas Semiconductor,US,analog / power / RF,AMKR,Amkor Technology,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",NVTS pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,30,8
776,NVTS,Navitas Semiconductor,US,analog / power / RF,GFS,GlobalFoundries,US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,NVTS pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,30,20
777,NVTS,Navitas Semiconductor,US,analog / power / RF,005930.KS,Samsung Electronics,Non-US,memory,uses foundry capacity,wafer fabrication / process nodes / specialty processes,NVTS pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,30,23
778,NVTS,Navitas Semiconductor,US,analog / power / RF,TSEM,Tower Semiconductor,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,NVTS pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,30,19
779,NVTS,Navitas Semiconductor,US,analog / power / RF,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,NVTS pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,30,39
780,NVTS,Navitas Semiconductor,US,analog / power / RF,ASX,ASE Technology Holding,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",NVTS pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,30,53
781,NVTS,Navitas Semiconductor,US,analog / power / RF,UMC,United Microelectronics,Non-US,foundry,uses foundry capacity,wafer fabrication / process nodes / specialty processes,NVTS pays foundry suppliers for wafers,mostly undisclosed,public filings + supply-chain map,medium,30,56
782,NVTS,Navitas Semiconductor,US,analog / power / RF,KLIC,Kulicke & Soffa,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",NVTS pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,30,68
783,NVTS,Navitas Semiconductor,US,analog / power / RF,6488.TWO,GlobalWafers,Non-US,materials / wafers,uses materials indirectly,"photomasks, wafers, chemicals via foundry supply chain",indirect cost embedded in wafer pricing,undisclosed,industry map,medium-low,30,27
784,NVTS,Navitas Semiconductor,US,analog / power / RF,ENTG,Entegris,US,materials / wafers,uses materials indirectly,"photomasks, wafers, chemicals via foundry supply chain",indirect cost embedded in wafer pricing,undisclosed,industry map,medium-low,30,29
785,NVTS,Navitas Semiconductor,US,analog / power / RF,3436.T,SUMCO,Non-US,materials / wafers,uses materials indirectly,"photomasks, wafers, chemicals via foundry supply chain",indirect cost embedded in wafer pricing,undisclosed,industry map,medium-low,30,50
786,NVTS,Navitas Semiconductor,US,analog / power / RF,PLAB,Photronics,US,materials / wafers,uses materials indirectly,"photomasks, wafers, chemicals via foundry supply chain",indirect cost embedded in wafer pricing,undisclosed,industry map,medium-low,30,67
787,ICHR,Ichor Holdings,US,wafer fab equipment,CRDO,Credo Technology,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,1
788,ICHR,Ichor Holdings,US,wafer fab equipment,ALAB,Astera Labs,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,2
789,ICHR,Ichor Holdings,US,wafer fab equipment,MRVL,Marvell Technology,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,7
790,ICHR,Ichor Holdings,US,wafer fab equipment,3661.TW,Alchip Technologies,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,10
791,ICHR,Ichor Holdings,US,wafer fab equipment,3443.TW,Global Unichip,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,22
792,ICHR,Ichor Holdings,US,wafer fab equipment,ARM,Arm Holdings,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,26
793,ICHR,Ichor Holdings,US,wafer fab equipment,AVGO,Broadcom,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,28
794,ICHR,Ichor Holdings,US,wafer fab equipment,AMD,Advanced Micro Devices,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,36
795,ICHR,Ichor Holdings,US,wafer fab equipment,6526.T,Socionext,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,37
796,ICHR,Ichor Holdings,US,wafer fab equipment,NVDA,NVIDIA,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,57,38
797,ICHR,Ichor Holdings,US,wafer fab equipment,000660.KS,SK hynix,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,14
798,ICHR,Ichor Holdings,US,wafer fab equipment,MU,Micron Technology,US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,13
799,ICHR,Ichor Holdings,US,wafer fab equipment,GFS,GlobalFoundries,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,20
800,ICHR,Ichor Holdings,US,wafer fab equipment,005930.KS,Samsung Electronics,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,23
801,ICHR,Ichor Holdings,US,wafer fab equipment,TSEM,Tower Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,19
802,ICHR,Ichor Holdings,US,wafer fab equipment,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,39
803,ICHR,Ichor Holdings,US,wafer fab equipment,UMC,United Microelectronics,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,56
804,ICHR,Ichor Holdings,US,wafer fab equipment,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,66
805,ICHR,Ichor Holdings,US,wafer fab equipment,2408.TW,Nanya Technology,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,78
806,ICHR,Ichor Holdings,US,wafer fab equipment,INTC,Intel,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ICHR for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,57,97
807,UCTT,Ultra Clean Holdings,US,wafer fab equipment,CRDO,Credo Technology,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,1
808,UCTT,Ultra Clean Holdings,US,wafer fab equipment,ALAB,Astera Labs,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,2
809,UCTT,Ultra Clean Holdings,US,wafer fab equipment,MRVL,Marvell Technology,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,7
810,UCTT,Ultra Clean Holdings,US,wafer fab equipment,3661.TW,Alchip Technologies,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,10
811,UCTT,Ultra Clean Holdings,US,wafer fab equipment,3443.TW,Global Unichip,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,22
812,UCTT,Ultra Clean Holdings,US,wafer fab equipment,ARM,Arm Holdings,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,26
813,UCTT,Ultra Clean Holdings,US,wafer fab equipment,AVGO,Broadcom,US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,28
814,UCTT,Ultra Clean Holdings,US,wafer fab equipment,AMD,Advanced Micro Devices,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,36
815,UCTT,Ultra Clean Holdings,US,wafer fab equipment,6526.T,Socionext,Non-US,custom ASIC / interconnect,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,37
816,UCTT,Ultra Clean Holdings,US,wafer fab equipment,NVDA,NVIDIA,US,AI accelerator,ecosystem dependency/adjacency,"shared AI semiconductor value chain: design, manufacturing, packaging, memory, test, equipment or materials",cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated,undisclosed,coverage-completion edge based on segment map,low-medium,51,38
817,UCTT,Ultra Clean Holdings,US,wafer fab equipment,000660.KS,SK hynix,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,14
818,UCTT,Ultra Clean Holdings,US,wafer fab equipment,MU,Micron Technology,US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,13
819,UCTT,Ultra Clean Holdings,US,wafer fab equipment,GFS,GlobalFoundries,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,20
820,UCTT,Ultra Clean Holdings,US,wafer fab equipment,005930.KS,Samsung Electronics,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,23
821,UCTT,Ultra Clean Holdings,US,wafer fab equipment,TSEM,Tower Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,19
822,UCTT,Ultra Clean Holdings,US,wafer fab equipment,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,39
823,UCTT,Ultra Clean Holdings,US,wafer fab equipment,UMC,United Microelectronics,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,56
824,UCTT,Ultra Clean Holdings,US,wafer fab equipment,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,66
825,UCTT,Ultra Clean Holdings,US,wafer fab equipment,2408.TW,Nanya Technology,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,78
826,UCTT,Ultra Clean Holdings,US,wafer fab equipment,INTC,Intel,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay UCTT for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,51,97
827,ENTG,Entegris,US,materials / wafers,000660.KS,SK hynix,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,14
828,ENTG,Entegris,US,materials / wafers,MU,Micron Technology,US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,13
829,ENTG,Entegris,US,materials / wafers,GFS,GlobalFoundries,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,20
830,ENTG,Entegris,US,materials / wafers,005930.KS,Samsung Electronics,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,23
831,ENTG,Entegris,US,materials / wafers,TSEM,Tower Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,19
832,ENTG,Entegris,US,materials / wafers,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,39
833,ENTG,Entegris,US,materials / wafers,UMC,United Microelectronics,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,56
834,ENTG,Entegris,US,materials / wafers,3105.TWO,WIN Semiconductors,Non-US,foundry,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",3105.TWO or its manufacturing ecosystem pays Entegris for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,29,81
835,ENTG,Entegris,US,materials / wafers,5347.TWO,Vanguard International Semiconductor,Non-US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,66
836,ENTG,Entegris,US,materials / wafers,000990.KS,DB HiTek,Non-US,foundry,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",000990.KS or its manufacturing ecosystem pays Entegris for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,29,84
837,ENTG,Entegris,US,materials / wafers,2408.TW,Nanya Technology,Non-US,memory,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,78
838,ENTG,Entegris,US,materials / wafers,2344.TW,Winbond Electronics,Non-US,memory,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",2344.TW or its manufacturing ecosystem pays Entegris for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,29,82
839,ENTG,Entegris,US,materials / wafers,6770.TW,Powerchip Semiconductor Manufacturing,Non-US,memory,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",6770.TW or its manufacturing ecosystem pays Entegris for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,29,85
840,ENTG,Entegris,US,materials / wafers,2337.TW,Macronix International,Non-US,memory,supplies process materials / wafers,"silicon wafers, substrates, photoresists, gases, chemicals and process materials",2337.TW or its manufacturing ecosystem pays Entegris for materials; direct customer split often undisclosed.,not separately disclosed,mapped public-company AI semiconductor supply-chain relationship; cash-flow amount usually not disclosed unless separately cited,medium,29,98
841,ENTG,Entegris,US,materials / wafers,INTC,Intel,US,foundry,sells into fabs,"capacity additions and process-node ramps in logic, memory and advanced packaging",fabs/IDMs pay ENTG for equipment/materials/services,mostly undisclosed,company reports + equipment supply chain,medium,29,97
842,ENTG,Entegris,US,materials / wafers,ASML,ASML Holding,Non-US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,29,35
843,ENTG,Entegris,US,materials / wafers,8035.T,Tokyo Electron,Non-US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,29,42
844,ENTG,Entegris,US,materials / wafers,KLAC,KLA,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,29,61
845,ENTG,Entegris,US,materials / wafers,AMAT,Applied Materials,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,29,63
846,ENTG,Entegris,US,materials / wafers,LRCX,Lam Research,US,wafer fab equipment,adjacent supplier/peer,"subsystems, process flows or paired tool adoption in wafer manufacturing",cash flows may be supplier-to-toolmaker or fab-to-vendor,undisclosed,industry map,medium-low,29,64
847,AVGO,Broadcom,US,custom ASIC / interconnect,MRVL,Marvell Technology,US,custom ASIC / interconnect,competes in custom silicon/networking,"AI networking, custom silicon and optical interconnect",competitive share shifts among hyperscaler silicon suppliers,not itemized,public product disclosures,high,28,7
848,AVGO,Broadcom,US,custom ASIC / interconnect,AMKR,Amkor Technology,US,OSAT / packaging,uses assembly/test ecosystem,semiconductor assembly/test,Broadcom pays Amkor/OSAT providers; exact amount not disclosed,undisclosed,Broadcom Form 10-K names Amkor,high,28,8
849,AVGO,Broadcom,US,custom ASIC / interconnect,NVDA,NVIDIA,US,AI accelerator,competes/coexists in AI data-center silicon,"custom AI accelerators, networking and GPU data-center architectures",hyperscaler capex split across GPU/custom ASIC/networking vendors,not itemized,Broadcom and NVIDIA filings,high,28,38
850,AVGO,Broadcom,US,custom ASIC / interconnect,TSM,Taiwan Semiconductor Manufacturing,Non-US,foundry,uses foundry capacity,custom AI accelerators/XPUs and networking silicon manufacturing,Broadcom pays TSMC for wafer fabrication; exact amount not disclosed,undisclosed,Broadcom Form 10-K names TSMC as foundry supplier,high,28,39
851,AVGO,Broadcom,US,custom ASIC / interconnect,ASX,ASE Technology Holding,Non-US,OSAT / packaging,uses assembly/test ecosystem,OSAT assembly/test for semiconductors,Broadcom pays ASE/SPIL ecosystem providers; exact amount not disclosed,undisclosed,Broadcom Form 10-K names ASE/SPIL as suppliers,high,28,53
852,AVGO,Broadcom,US,custom ASIC / interconnect,005930.KS,Samsung Electronics,Non-US,memory,uses/competes in AI silicon ecosystem,memory/foundry and networking/custom silicon ecosystem,possible supplier/customer/competition paths; exact cash flow not itemized,undisclosed,public AI semiconductor supply-chain map,low,28,23
853,AVGO,Broadcom,US,custom ASIC / interconnect,CRDO,Credo Technology,US,custom ASIC / interconnect,customer/competitor ecosystem in AI connectivity,SerDes/DSP/optical connectivity ecosystem,cash flow depends on design wins; exact relationships vary by program,undisclosed,public product map,medium,28,1
854,AVGO,Broadcom,US,custom ASIC / interconnect,ALAB,Astera Labs,US,custom ASIC / interconnect,competes/coexists in AI connectivity,PCIe/CXL/retimer/data-center connectivity,hyperscaler/OEM capex split across connectivity vendors,not itemized,public product map,medium,28,2
855,AVGO,Broadcom,US,custom ASIC / interconnect,042700.KQ,Hanmi Semiconductor,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AVGO pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,28,3
856,AVGO,Broadcom,US,custom ASIC / interconnect,BESI.AS,BE Semiconductor Industries,Non-US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AVGO pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,28,6
857,AVGO,Broadcom,US,custom ASIC / interconnect,AMKR,Amkor Technology,US,OSAT / packaging,uses packaging/test,"assembly, substrate integration, HBM/advanced packaging, final test",AVGO pays OSAT or packaging partners,mostly undisclosed,public filings + supply-chain map,medium,28,8
858,AVGO,Broadcom,US,custom ASIC / interconnect,FORM,FormFactor,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,28,16
859,AVGO,Broadcom,US,custom ASIC / interconnect,000660.KS,SK hynix,Non-US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AVGO pays or BOM cash flows to 000660.KS,mostly undisclosed,public filings + market map,medium,28,14
860,AVGO,Broadcom,US,custom ASIC / interconnect,000660.KS,SK hynix,Non-US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,28,14
861,AVGO,Broadcom,US,custom ASIC / interconnect,MU,Micron Technology,US,memory,uses manufacturing capacity,fabless/customer design is manufactured at foundry or memory supplier,AVGO pays or BOM cash flows to MU,mostly undisclosed,public filings + market map,medium,28,13
862,AVGO,Broadcom,US,custom ASIC / interconnect,MU,Micron Technology,US,memory,uses memory ecosystem,"HBM/DRAM attached to accelerators, AI systems, or server platforms",system BOM cash flows toward memory suppliers,mostly undisclosed,NVIDIA/AMD/Micron/SK hynix disclosures + supply-chain map,medium,28,13
863,AVGO,Broadcom,US,custom ASIC / interconnect,ONTO,Onto Innovation,US,wafer fab equipment,uses test/metrology indirectly,"probe, validation, advanced package inspection through foundry/OSAT flow",indirect spend via foundry/OSAT and direct qualification equipment,undisclosed,industry map,medium,28,12
